"forecast_id";"forecast_generated_date";"forecast_date";"forecast_horizon_days";"service_period";"menu_item_id";"menu_variant_id";"menu_item_name";"portion_size";"category";"baseline_portions";"predicted_portions";"lower_bound_portions";"upper_bound_portions";"forecast_confidence_pct";"confirmed_reservation_covers";"weather_condition";"special_occasion";"event_types";"key_demand_drivers";"predicted_revenue_aud";"model_version";"is_synthetic"
"FC-000090";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-001";"MI-001-LARGE";"Chicken Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"9.5";"10.64";"8.512";"12.768";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"190.46";"misecast-menu-v2.0";"true"
"FC-000091";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-002";"MI-002-SMALL";"Tofu Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"9.071";"10.16";"8.128";"12.192";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"151.38";"misecast-menu-v2.0";"true"
"FC-000092";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-002";"MI-002-LARGE";"Tofu Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"9.25";"10.36";"8.288";"12.432";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"185.44";"misecast-menu-v2.0";"true"
"FC-000093";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-003";"MI-003-SMALL";"Miso Eggplant Bowl - Small";"Small";"Signature Nosh Bowls";"9.429";"10.56";"8.448";"12.672";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"167.9";"misecast-menu-v2.0";"true"
"FC-000094";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-003";"MI-003-LARGE";"Miso Eggplant Bowl - Large";"Large";"Signature Nosh Bowls";"9.5";"10.64";"8.512";"12.768";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"201.1";"misecast-menu-v2.0";"true"
"FC-000095";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-004";"MI-004-SMALL";"Miso Falalalafel - Small";"Small";"Signature Nosh Bowls";"10.964";"12.28";"9.824";"14.736";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"195.25";"misecast-menu-v2.0";"true"
"FC-000096";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-004";"MI-004-LARGE";"Miso Falalalafel - Large";"Large";"Signature Nosh Bowls";"10.964";"12.28";"9.824";"14.736";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"232.09";"misecast-menu-v2.0";"true"
"FC-000097";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-005";"MI-005-SMALL";"Sashimi Bowl - Small";"Small";"Signature Nosh Bowls";"10.357";"11.6";"9.28";"13.92";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"207.64";"misecast-menu-v2.0";"true"
"FC-000098";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-005";"MI-005-LARGE";"Sashimi Bowl - Large";"Large";"Signature Nosh Bowls";"10.143";"11.36";"9.088";"13.632";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"237.42";"misecast-menu-v2.0";"true"
"FC-000099";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-006";"MI-006-SMALL";"Poke Bowl - Small";"Small";"Signature Nosh Bowls";"9.143";"10.24";"8.192";"12.288";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"173.06";"misecast-menu-v2.0";"true"
"FC-000100";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-006";"MI-006-LARGE";"Poke Bowl - Large";"Large";"Signature Nosh Bowls";"9.286";"10.4";"8.32";"12.48";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"206.96";"misecast-menu-v2.0";"true"
"FC-000101";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-007";"MI-007-SMALL";"Wagyu Beef Bowl - Small";"Small";"Signature Nosh Bowls";"9.643";"10.8";"8.64";"12.96";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"193.32";"misecast-menu-v2.0";"true"
"FC-000102";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-007";"MI-007-LARGE";"Wagyu Beef Bowl - Large";"Large";"Signature Nosh Bowls";"9.75";"10.92";"8.736";"13.104";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"228.23";"misecast-menu-v2.0";"true"
"FC-000103";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-008";"MI-008-SMALL";"Karaage Chicken Bowl - Small";"Small";"Signature Nosh Bowls";"9.25";"10.36";"8.288";"12.432";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"175.08";"misecast-menu-v2.0";"true"
"FC-000104";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-008";"MI-008-LARGE";"Karaage Chicken Bowl - Large";"Large";"Signature Nosh Bowls";"9.5";"10.64";"8.512";"12.768";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"211.74";"misecast-menu-v2.0";"true"
"FC-000105";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-009";"MI-009-SMALL";"Power Meal - Small";"Small";"Signature Nosh Bowls";"10.321";"11.56";"9.248";"13.872";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"218.48";"misecast-menu-v2.0";"true"
"FC-000106";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-009";"MI-009-LARGE";"Power Meal - Large";"Large";"Signature Nosh Bowls";"10.536";"11.8";"9.44";"14.16";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"258.42";"misecast-menu-v2.0";"true"
"FC-000107";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-010";"MI-010-SMALL";"Salmon Yuzu Bowl - Small";"Small";"Signature Nosh Bowls";"9.929";"11.12";"8.896";"13.344";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"199.05";"misecast-menu-v2.0";"true"
"FC-000108";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-010";"MI-010-LARGE";"Salmon Yuzu Bowl - Large";"Large";"Signature Nosh Bowls";"10.071";"11.28";"9.024";"13.536";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"235.75";"misecast-menu-v2.0";"true"
"FC-000109";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-011";"MI-011-STANDARD";"Karaage Bento";"Standard";"Protein Bento";"16.75";"18.76";"15.008";"22.512";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"260.76";"misecast-menu-v2.0";"true"
"FC-000110";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-012";"MI-012-STANDARD";"Salmon Aburi Bento";"Standard";"Protein Bento";"15.857";"17.76";"14.208";"21.312";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"264.62";"misecast-menu-v2.0";"true"
"FC-000111";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-013";"MI-013-STANDARD";"Tofu Bento";"Standard";"Protein Bento";"15.821";"17.72";"14.176";"21.264";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"228.59";"misecast-menu-v2.0";"true"
"FC-000112";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-014";"MI-014-SMALL";"Create Your Own - Sous-vide Chicken - Small";"Small";"Create Your Own Bowl";"8.821";"9.88";"7.904";"11.856";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"157.09";"misecast-menu-v2.0";"true"
"FC-000113";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-014";"MI-014-LARGE";"Create Your Own - Sous-vide Chicken - Large";"Large";"Create Your Own Bowl";"8.643";"9.68";"7.744";"11.616";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"182.95";"misecast-menu-v2.0";"true"
"FC-000114";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-015";"MI-015-SMALL";"Create Your Own - Seared Chicken - Small";"Small";"Create Your Own Bowl";"8.821";"9.88";"7.904";"11.856";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"157.09";"misecast-menu-v2.0";"true"
"FC-000115";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-015";"MI-015-LARGE";"Create Your Own - Seared Chicken - Large";"Large";"Create Your Own Bowl";"8.893";"9.96";"7.968";"11.952";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"188.24";"misecast-menu-v2.0";"true"
"FC-000116";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-016";"MI-016-SMALL";"Create Your Own - Pan-seared Tofu - Small";"Small";"Create Your Own Bowl";"8.464";"9.48";"7.584";"11.376";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"150.73";"misecast-menu-v2.0";"true"
"FC-000117";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-016";"MI-016-LARGE";"Create Your Own - Pan-seared Tofu - Large";"Large";"Create Your Own Bowl";"8.393";"9.4";"7.52";"11.28";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"177.66";"misecast-menu-v2.0";"true"
"FC-000118";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-017";"MI-017-SMALL";"Create Your Own - Crispy Eggplant - Small";"Small";"Create Your Own Bowl";"9.643";"10.8";"8.64";"12.96";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"182.52";"misecast-menu-v2.0";"true"
"FC-000119";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-017";"MI-017-LARGE";"Create Your Own - Crispy Eggplant - Large";"Large";"Create Your Own Bowl";"9.643";"10.8";"8.64";"12.96";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"214.92";"misecast-menu-v2.0";"true"
"FC-000120";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-018";"MI-018-SMALL";"Create Your Own - Miso Beet Falafel - Small";"Small";"Create Your Own Bowl";"9.607";"10.76";"8.608";"12.912";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"181.84";"misecast-menu-v2.0";"true"
"FC-000121";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-018";"MI-018-LARGE";"Create Your Own - Miso Beet Falafel - Large";"Large";"Create Your Own Bowl";"9.571";"10.72";"8.576";"12.864";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"213.33";"misecast-menu-v2.0";"true"
"FC-000122";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-019";"MI-019-SMALL";"Create Your Own - Tiger Prawns - Small";"Small";"Create Your Own Bowl";"8.643";"9.68";"7.744";"11.616";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"163.59";"misecast-menu-v2.0";"true"
"FC-000123";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-019";"MI-019-LARGE";"Create Your Own - Tiger Prawns - Large";"Large";"Create Your Own Bowl";"8.714";"9.76";"7.808";"11.712";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"194.22";"misecast-menu-v2.0";"true"
"FC-000124";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-020";"MI-020-SMALL";"Create Your Own - Karaage Chicken - Small";"Small";"Create Your Own Bowl";"9.143";"10.24";"8.192";"12.288";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"183.3";"misecast-menu-v2.0";"true"
"FC-000125";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-020";"MI-020-LARGE";"Create Your Own - Karaage Chicken - Large";"Large";"Create Your Own Bowl";"9.429";"10.56";"8.448";"12.672";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"220.7";"misecast-menu-v2.0";"true"
"FC-000126";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-021";"MI-021-SMALL";"Create Your Own - Sashimi Salmon - Small";"Small";"Create Your Own Bowl";"8.143";"9.12";"7.296";"10.944";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"163.25";"misecast-menu-v2.0";"true"
"FC-000127";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-021";"MI-021-LARGE";"Create Your Own - Sashimi Salmon - Large";"Large";"Create Your Own Bowl";"8.357";"9.36";"7.488";"11.232";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"195.62";"misecast-menu-v2.0";"true"
"FC-000128";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-022";"MI-022-SMALL";"Create Your Own - Sashimi Tuna - Small";"Small";"Create Your Own Bowl";"8.571";"9.6";"7.68";"11.52";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"171.84";"misecast-menu-v2.0";"true"
"FC-000129";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-022";"MI-022-LARGE";"Create Your Own - Sashimi Tuna - Large";"Large";"Create Your Own Bowl";"8.714";"9.76";"7.808";"11.712";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"203.98";"misecast-menu-v2.0";"true"
"FC-000130";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-023";"MI-023-SMALL";"Create Your Own - Flame-seared Salmon - Small";"Small";"Create Your Own Bowl";"8.571";"9.6";"7.68";"11.52";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"181.44";"misecast-menu-v2.0";"true"
"FC-000131";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-023";"MI-023-LARGE";"Create Your Own - Flame-seared Salmon - Large";"Large";"Create Your Own Bowl";"8.643";"9.68";"7.744";"11.616";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"211.99";"misecast-menu-v2.0";"true"
"FC-000132";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-024";"MI-024-SMALL";"Create Your Own - Flame-seared Wagyu - Small";"Small";"Create Your Own Bowl";"8.25";"9.24";"7.392";"11.088";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"174.64";"misecast-menu-v2.0";"true"
"FC-000133";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-024";"MI-024-LARGE";"Create Your Own - Flame-seared Wagyu - Large";"Large";"Create Your Own Bowl";"8.464";"9.48";"7.584";"11.376";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"207.61";"misecast-menu-v2.0";"true"
"FC-000134";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-025";"MI-025-SMALL";"Create Your Own - No Protein - Small";"Small";"Create Your Own Bowl";"7.464";"8.36";"6.688";"10.032";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"107.84";"misecast-menu-v2.0";"true"
"FC-000135";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-025";"MI-025-LARGE";"Create Your Own - No Protein - Large";"Large";"Create Your Own Bowl";"7.679";"8.6";"6.88";"10.32";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"136.74";"misecast-menu-v2.0";"true"
"FC-000136";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-026";"MI-026-STANDARD";"Miso Soup";"Standard";"Light Bites";"10.393";"11.64";"9.312";"13.968";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"29.1";"misecast-menu-v2.0";"true"
"FC-000137";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-027";"MI-027-STANDARD";"Raw Balls - Peanut Butter";"Standard";"Light Bites";"1.821";"2.04";"1.632";"2.448";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"8.57";"misecast-menu-v2.0";"true"
"FC-000138";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-028";"MI-028-STANDARD";"Raw Balls - Choc Brownie";"Standard";"Light Bites";"1.786";"2";"1.6";"2.4";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"8.4";"misecast-menu-v2.0";"true"
"FC-000139";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-029";"MI-029-STANDARD";"Raw Balls - Coconut Cacao";"Standard";"Light Bites";"1.821";"2.04";"1.632";"2.448";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"8.57";"misecast-menu-v2.0";"true"
"FC-000140";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-030";"MI-030-STANDARD";"Raw Balls - Hazelnut";"Standard";"Light Bites";"1.893";"2.12";"1.696";"2.544";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"8.9";"misecast-menu-v2.0";"true"
"FC-000141";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-031";"MI-031-STANDARD";"Raw Balls - Apricot Delight";"Standard";"Light Bites";"1.893";"2.12";"1.696";"2.544";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"8.9";"misecast-menu-v2.0";"true"
"FC-000142";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-032";"MI-032-STANDARD";"myDeal - $5 Crispy Chicken Bites";"Standard";"Promotions";"3.464";"3.88";"3.104";"4.656";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"19.4";"misecast-menu-v2.0";"true"
"FC-000143";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-033";"MI-033-STANDARD";"Coconut Water";"Standard";"Drinks";"12.214";"13.68";"10.944";"16.416";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"57.46";"misecast-menu-v2.0";"true"
"FC-000144";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-034";"MI-034-STANDARD";"Cold Pressed Juice - Watermelon Lime";"Standard";"Drinks";"11.429";"12.8";"10.24";"15.36";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"70.4";"misecast-menu-v2.0";"true"
"FC-000145";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-035";"MI-035-STANDARD";"Cold Pressed Juice - Classic OJ";"Standard";"Drinks";"11.393";"12.76";"10.208";"15.312";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"70.18";"misecast-menu-v2.0";"true"
"FC-000146";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-036";"MI-036-STANDARD";"Cold Pressed Juice - Pineapple Mint";"Standard";"Drinks";"11.107";"12.44";"9.952";"14.928";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"68.42";"misecast-menu-v2.0";"true"
"FC-000147";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-037";"MI-037-STANDARD";"Dash Sparkling Water - Lime";"Standard";"Drinks";"12.929";"14.48";"11.584";"17.376";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"57.92";"misecast-menu-v2.0";"true"
"FC-000148";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-038";"MI-038-STANDARD";"Dash Sparkling Water - Raspberry";"Standard";"Drinks";"12.5";"14";"11.2";"16.8";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"56";"misecast-menu-v2.0";"true"
"FC-000149";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-039";"MI-039-STANDARD";"Dash Sparkling Water - Peach";"Standard";"Drinks";"12.714";"14.24";"11.392";"17.088";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"56.96";"misecast-menu-v2.0";"true"
"FC-000150";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-040";"MI-040-STANDARD";"Kombucha - Ginger Lemon";"Standard";"Drinks";"12.536";"14.04";"11.232";"16.848";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"77.22";"misecast-menu-v2.0";"true"
"FC-000151";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-041";"MI-041-STANDARD";"Kombucha - Lemon Lime Mint";"Standard";"Drinks";"12.643";"14.16";"11.328";"16.992";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"77.88";"misecast-menu-v2.0";"true"
"FC-000152";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-042";"MI-042-STANDARD";"Kombucha - Peach";"Standard";"Drinks";"12.536";"14.04";"11.232";"16.848";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"77.22";"misecast-menu-v2.0";"true"
"FC-000153";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-043";"MI-043-STANDARD";"Kombucha - Raspberry Lemonade";"Standard";"Drinks";"12.821";"14.36";"11.488";"17.232";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"78.98";"misecast-menu-v2.0";"true"
"FC-000154";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-044";"MI-044-STANDARD";"Sodaly - Passionfruit";"Standard";"Drinks";"12.679";"14.2";"11.36";"17.04";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"69.58";"misecast-menu-v2.0";"true"
"FC-000155";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-045";"MI-045-STANDARD";"Sodaly - Guava";"Standard";"Drinks";"12.393";"13.88";"11.104";"16.656";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"68.01";"misecast-menu-v2.0";"true"
"FC-000156";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-046";"MI-046-STANDARD";"Sodaly - Raspberry";"Standard";"Drinks";"12.893";"14.44";"11.552";"17.328";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"70.76";"misecast-menu-v2.0";"true"
"FC-000157";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-047";"MI-047-STANDARD";"Sparkling Water";"Standard";"Drinks";"19.179";"21.48";"17.184";"25.776";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"75.18";"misecast-menu-v2.0";"true"
"FC-000158";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-048";"MI-048-STANDARD";"Specialty Soda - Gingerella";"Standard";"Drinks";"12.464";"13.96";"11.168";"16.752";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"68.4";"misecast-menu-v2.0";"true"
"FC-000159";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-049";"MI-049-STANDARD";"Specialty Soda - Karma Cola";"Standard";"Drinks";"12.536";"14.04";"11.232";"16.848";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"68.8";"misecast-menu-v2.0";"true"
"FC-000160";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-050";"MI-050-STANDARD";"Specialty Soda - Lemmy";"Standard";"Drinks";"12.571";"14.08";"11.264";"16.896";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"68.99";"misecast-menu-v2.0";"true"
"FC-000161";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-051";"MI-051-STANDARD";"Still Water";"Standard";"Drinks";"22.821";"25.56";"20.448";"30.672";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"76.68";"misecast-menu-v2.0";"true"
"FC-000162";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-052";"MI-052-STANDARD";"Yuzu Ginger Cha";"Standard";"Drinks";"11.679";"13.08";"10.464";"15.696";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"58.86";"misecast-menu-v2.0";"true"
"FC-000163";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-053";"MI-053-STANDARD";"Avocado";"Standard";"Add-ons / Modifiers";"1.464";"1.64";"1.312";"1.968";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"3.28";"misecast-menu-v2.0";"true"
"FC-000164";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-054";"MI-054-STANDARD";"63 deg egg";"Standard";"Add-ons / Modifiers";"2";"2.24";"1.792";"2.688";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"5.6";"misecast-menu-v2.0";"true"
"FC-000165";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-055";"MI-055-STANDARD";"Extra Salad";"Standard";"Add-ons / Modifiers";"2.214";"2.48";"1.984";"2.976";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"4.96";"misecast-menu-v2.0";"true"
"FC-000166";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-056";"MI-056-STANDARD";"Standard topping (kimchi, corn, edamame, nori, etc.)";"Standard";"Add-ons / Modifiers";"1.143";"1.28";"1.024";"1.536";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"0.64";"misecast-menu-v2.0";"true"
"FC-000167";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-057";"MI-057-STANDARD";"Extra Sauce (any)";"Standard";"Add-ons / Modifiers";"1.036";"1.16";"0.928";"1.392";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"1.74";"misecast-menu-v2.0";"true"
"FC-000168";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-058";"MI-058-STANDARD";"Extra Sous-vide / Seared Chicken";"Standard";"Add-ons / Modifiers";"3.107";"3.48";"2.784";"4.176";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"13.92";"misecast-menu-v2.0";"true"
"FC-000169";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-059";"MI-059-STANDARD";"Extra Pan Seared Tofu";"Standard";"Add-ons / Modifiers";"2.393";"2.68";"2.144";"3.216";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"10.72";"misecast-menu-v2.0";"true"
"FC-000170";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-060";"MI-060-STANDARD";"Extra Eggplant";"Standard";"Add-ons / Modifiers";"3.893";"4.36";"3.488";"5.232";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"17.44";"misecast-menu-v2.0";"true"
"FC-000171";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-061";"MI-061-STANDARD";"Extra Falafels";"Standard";"Add-ons / Modifiers";"4.679";"5.24";"4.192";"6.288";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"26.2";"misecast-menu-v2.0";"true"
"FC-000172";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-062";"MI-062-STANDARD";"Extra Karaage Chicken";"Standard";"Add-ons / Modifiers";"3.786";"4.24";"3.392";"5.088";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"21.2";"misecast-menu-v2.0";"true"
"FC-000173";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-063";"MI-063-STANDARD";"Extra Tiger Prawns";"Standard";"Add-ons / Modifiers";"2.357";"2.64";"2.112";"3.168";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"13.2";"misecast-menu-v2.0";"true"
"FC-000174";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-064";"MI-064-STANDARD";"Extra Aburi / Sashimi Salmon";"Standard";"Add-ons / Modifiers";"2.464";"2.76";"2.208";"3.312";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"16.56";"misecast-menu-v2.0";"true"
"FC-000175";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-065";"MI-065-STANDARD";"Extra Sashimi Tuna";"Standard";"Add-ons / Modifiers";"2.357";"2.64";"2.112";"3.168";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"15.84";"misecast-menu-v2.0";"true"
"FC-000176";"2026-08-01";"2026-08-02";"1";"Dinner";"MI-066";"MI-066-STANDARD";"Extra Wagyu";"Standard";"Add-ons / Modifiers";"2.143";"2.4";"1.92";"2.88";"87.2";"55";"Mild";"None";"None";"Weekend | Mild";"14.4";"misecast-menu-v2.0";"true"
"FC-000177";"2026-08-01";"2026-08-03";"2";"Lunch";"MI-001";"MI-001-SMALL";"Chicken Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"6.786";"6.786";"5.429";"8.143";"86.4";"20";"Cloudy";"None";"None";"Weekday | Cloudy";"101.11";"misecast-menu-v2.0";"true"
