"data_split";"date";"service_period";"menu_item_id";"menu_variant_id";"menu_item_name";"portion_size";"category";"day_of_week";"month";"season";"is_weekend";"is_public_holiday";"is_school_holiday";"special_occasion";"average_temperature_c";"maximum_temperature_c";"rain_probability_pct";"rainfall_mm";"weather_condition";"is_hot_day";"is_cold_day";"confirmed_reservation_covers";"event_count";"event_types";"total_event_attendance";"nearest_event_distance_km";"maximum_event_relevance_score";"promotion_active";"promotion_discount_pct";"lag_7_day_quantity";"rolling_28_day_average";"quantity_sold_target";"dine_in_quantity_actual";"takeaway_quantity_actual";"delivery_quantity_actual";"gross_sales_aud_actual";"net_sales_aud_actual";"is_synthetic"
"training";"2026-05-10";"Lunch";"MI-053";"MI-053-STANDARD";"Avocado";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"1";"1";"0";"0";"2";"2";"true"
"training";"2026-05-10";"Lunch";"MI-054";"MI-054-STANDARD";"63 deg egg";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"5";"5";"true"
"training";"2026-05-10";"Lunch";"MI-055";"MI-055-STANDARD";"Extra Salad";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"4";"4";"true"
"training";"2026-05-10";"Lunch";"MI-056";"MI-056-STANDARD";"Standard topping (kimchi, corn, edamame, nori, etc.)";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"1";"1";"0";"0";"0.5";"0.5";"true"
"training";"2026-05-10";"Lunch";"MI-057";"MI-057-STANDARD";"Extra Sauce (any)";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"1";"1";"0";"0";"1.5";"1.5";"true"
"training";"2026-05-10";"Lunch";"MI-058";"MI-058-STANDARD";"Extra Sous-vide / Seared Chicken";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"3";"2";"0";"1";"12";"12";"true"
"training";"2026-05-10";"Lunch";"MI-059";"MI-059-STANDARD";"Extra Pan Seared Tofu";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"8";"8";"true"
"training";"2026-05-10";"Lunch";"MI-060";"MI-060-STANDARD";"Extra Eggplant";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"4";"2";"1";"1";"16";"16";"true"
"training";"2026-05-10";"Lunch";"MI-061";"MI-061-STANDARD";"Extra Falafels";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"5";"3";"1";"1";"25";"25";"true"
"training";"2026-05-10";"Lunch";"MI-062";"MI-062-STANDARD";"Extra Karaage Chicken";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"4";"2";"1";"1";"20";"20";"true"
"training";"2026-05-10";"Lunch";"MI-063";"MI-063-STANDARD";"Extra Tiger Prawns";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"10";"10";"true"
"training";"2026-05-10";"Lunch";"MI-064";"MI-064-STANDARD";"Extra Aburi / Sashimi Salmon";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"12";"12";"true"
"training";"2026-05-10";"Lunch";"MI-065";"MI-065-STANDARD";"Extra Sashimi Tuna";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"3";"2";"0";"1";"18";"18";"true"
"training";"2026-05-10";"Lunch";"MI-066";"MI-066-STANDARD";"Extra Wagyu";"Standard";"Add-ons / Modifiers";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"42";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"12";"12";"true"
"training";"2026-05-10";"Dinner";"MI-001";"MI-001-SMALL";"Chicken Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"163.9";"163.9";"true"
"training";"2026-05-10";"Dinner";"MI-001";"MI-001-LARGE";"Chicken Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"196.9";"196.9";"true"
"training";"2026-05-10";"Dinner";"MI-002";"MI-002-SMALL";"Tofu Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"149";"149";"true"
"training";"2026-05-10";"Dinner";"MI-002";"MI-002-LARGE";"Tofu Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"179";"179";"true"
"training";"2026-05-10";"Dinner";"MI-003";"MI-003-SMALL";"Miso Eggplant Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"174.9";"174.9";"true"
"training";"2026-05-10";"Dinner";"MI-003";"MI-003-LARGE";"Miso Eggplant Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"207.9";"207.9";"true"
"training";"2026-05-10";"Dinner";"MI-004";"MI-004-SMALL";"Miso Falalalafel - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"13";"7";"3";"3";"206.7";"206.7";"true"
"training";"2026-05-10";"Dinner";"MI-004";"MI-004-LARGE";"Miso Falalalafel - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"13";"7";"3";"3";"245.7";"245.7";"true"
"training";"2026-05-10";"Dinner";"MI-005";"MI-005-SMALL";"Sashimi Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"161.1";"161.1";"true"
"training";"2026-05-10";"Dinner";"MI-005";"MI-005-LARGE";"Sashimi Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"209";"209";"true"
"training";"2026-05-10";"Dinner";"MI-006";"MI-006-SMALL";"Poke Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"185.9";"185.9";"true"
"training";"2026-05-10";"Dinner";"MI-006";"MI-006-LARGE";"Poke Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"218.9";"218.9";"true"
"training";"2026-05-10";"Dinner";"MI-007";"MI-007-SMALL";"Wagyu Beef Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"179";"179";"true"
"training";"2026-05-10";"Dinner";"MI-007";"MI-007-LARGE";"Wagyu Beef Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"209";"209";"true"
"training";"2026-05-10";"Dinner";"MI-008";"MI-008-SMALL";"Karaage Chicken Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"152.1";"152.1";"true"
"training";"2026-05-10";"Dinner";"MI-008";"MI-008-LARGE";"Karaage Chicken Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"179.1";"179.1";"true"
"training";"2026-05-10";"Dinner";"MI-009";"MI-009-SMALL";"Power Meal - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"12";"7";"2";"3";"226.8";"226.8";"true"
"training";"2026-05-10";"Dinner";"MI-009";"MI-009-LARGE";"Power Meal - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"12";"7";"2";"3";"262.8";"262.8";"true"
"training";"2026-05-10";"Dinner";"MI-010";"MI-010-SMALL";"Salmon Yuzu Bowl - Small";"Small";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"12";"7";"2";"3";"214.8";"214.8";"true"
"training";"2026-05-10";"Dinner";"MI-010";"MI-010-LARGE";"Salmon Yuzu Bowl - Large";"Large";"Signature Nosh Bowls";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"12";"7";"2";"3";"250.8";"250.8";"true"
"training";"2026-05-10";"Dinner";"MI-011";"MI-011-STANDARD";"Karaage Bento";"Standard";"Protein Bento";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"18";"10";"4";"4";"250.2";"250.2";"true"
"training";"2026-05-10";"Dinner";"MI-012";"MI-012-STANDARD";"Salmon Aburi Bento";"Standard";"Protein Bento";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"18";"10";"4";"4";"268.2";"268.2";"true"
"training";"2026-05-10";"Dinner";"MI-013";"MI-013-STANDARD";"Tofu Bento";"Standard";"Protein Bento";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"16";"9";"3";"4";"206.4";"206.4";"true"
"training";"2026-05-10";"Dinner";"MI-014";"MI-014-SMALL";"Create Your Own - Sous-vide Chicken - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"159";"159";"true"
"training";"2026-05-10";"Dinner";"MI-014";"MI-014-LARGE";"Create Your Own - Sous-vide Chicken - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"170.1";"170.1";"true"
"training";"2026-05-10";"Dinner";"MI-015";"MI-015-SMALL";"Create Your Own - Seared Chicken - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"143.1";"143.1";"true"
"training";"2026-05-10";"Dinner";"MI-015";"MI-015-LARGE";"Create Your Own - Seared Chicken - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"8";"4";"2";"2";"151.2";"151.2";"true"
"training";"2026-05-10";"Dinner";"MI-016";"MI-016-SMALL";"Create Your Own - Pan-seared Tofu - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"143.1";"143.1";"true"
"training";"2026-05-10";"Dinner";"MI-016";"MI-016-LARGE";"Create Your Own - Pan-seared Tofu - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"8";"4";"2";"2";"151.2";"151.2";"true"
"training";"2026-05-10";"Dinner";"MI-017";"MI-017-SMALL";"Create Your Own - Crispy Eggplant - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"185.9";"185.9";"true"
"training";"2026-05-10";"Dinner";"MI-017";"MI-017-LARGE";"Create Your Own - Crispy Eggplant - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"218.9";"218.9";"true"
"training";"2026-05-10";"Dinner";"MI-018";"MI-018-SMALL";"Create Your Own - Miso Beet Falafel - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"152.1";"152.1";"true"
"training";"2026-05-10";"Dinner";"MI-018";"MI-018-LARGE";"Create Your Own - Miso Beet Falafel - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"179.1";"179.1";"true"
"training";"2026-05-10";"Dinner";"MI-019";"MI-019-SMALL";"Create Your Own - Tiger Prawns - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"152.1";"152.1";"true"
"training";"2026-05-10";"Dinner";"MI-019";"MI-019-LARGE";"Create Your Own - Tiger Prawns - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"199";"199";"true"
"training";"2026-05-10";"Dinner";"MI-020";"MI-020-SMALL";"Create Your Own - Karaage Chicken - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"196.9";"196.9";"true"
"training";"2026-05-10";"Dinner";"MI-020";"MI-020-LARGE";"Create Your Own - Karaage Chicken - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"229.9";"229.9";"true"
"training";"2026-05-10";"Dinner";"MI-021";"MI-021-SMALL";"Create Your Own - Sashimi Salmon - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"8";"4";"2";"2";"143.2";"143.2";"true"
"training";"2026-05-10";"Dinner";"MI-021";"MI-021-LARGE";"Create Your Own - Sashimi Salmon - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"188.1";"188.1";"true"
"training";"2026-05-10";"Dinner";"MI-022";"MI-022-SMALL";"Create Your Own - Sashimi Tuna - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"179";"179";"true"
"training";"2026-05-10";"Dinner";"MI-022";"MI-022-LARGE";"Create Your Own - Sashimi Tuna - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"188.1";"188.1";"true"
"training";"2026-05-10";"Dinner";"MI-023";"MI-023-SMALL";"Create Your Own - Flame-seared Salmon - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"11";"6";"2";"3";"207.9";"207.9";"true"
"training";"2026-05-10";"Dinner";"MI-023";"MI-023-LARGE";"Create Your Own - Flame-seared Salmon - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"219";"219";"true"
"training";"2026-05-10";"Dinner";"MI-024";"MI-024-SMALL";"Create Your Own - Flame-seared Wagyu - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"170.1";"170.1";"true"
"training";"2026-05-10";"Dinner";"MI-024";"MI-024-LARGE";"Create Your Own - Flame-seared Wagyu - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"197.1";"197.1";"true"
"training";"2026-05-10";"Dinner";"MI-025";"MI-025-SMALL";"Create Your Own - No Protein - Small";"Small";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"8";"4";"2";"2";"103.2";"103.2";"true"
"training";"2026-05-10";"Dinner";"MI-025";"MI-025-LARGE";"Create Your Own - No Protein - Large";"Large";"Create Your Own Bowl";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"9";"5";"2";"2";"143.1";"143.1";"true"
"training";"2026-05-10";"Dinner";"MI-026";"MI-026-STANDARD";"Miso Soup";"Standard";"Light Bites";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"10";"6";"2";"2";"25";"25";"true"
"training";"2026-05-10";"Dinner";"MI-027";"MI-027-STANDARD";"Raw Balls - Peanut Butter";"Standard";"Light Bites";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"8.4";"8.4";"true"
"training";"2026-05-10";"Dinner";"MI-028";"MI-028-STANDARD";"Raw Balls - Choc Brownie";"Standard";"Light Bites";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"8.4";"8.4";"true"
"training";"2026-05-10";"Dinner";"MI-029";"MI-029-STANDARD";"Raw Balls - Coconut Cacao";"Standard";"Light Bites";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"8.4";"8.4";"true"
"training";"2026-05-10";"Dinner";"MI-030";"MI-030-STANDARD";"Raw Balls - Hazelnut";"Standard";"Light Bites";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"8.4";"8.4";"true"
"training";"2026-05-10";"Dinner";"MI-031";"MI-031-STANDARD";"Raw Balls - Apricot Delight";"Standard";"Light Bites";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"2";"1";"0";"1";"8.4";"8.4";"true"
"training";"2026-05-10";"Dinner";"MI-032";"MI-032-STANDARD";"myDeal - $5 Crispy Chicken Bites";"Standard";"Promotions";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"3";"2";"0";"1";"15";"15";"true"
"training";"2026-05-10";"Dinner";"MI-033";"MI-033-STANDARD";"Coconut Water";"Standard";"Drinks";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"14";"8";"3";"3";"58.8";"58.8";"true"
"training";"2026-05-10";"Dinner";"MI-034";"MI-034-STANDARD";"Cold Pressed Juice - Watermelon Lime";"Standard";"Drinks";"Sunday";"May";"Autumn";"true";"false";"false";"Mothers Day";"17.1";"24.1";"62";"0";"Cloudy";"false";"false";"75";"0";"None";"0";"";"0";"false";"0";"";"";"12";"7";"2";"3";"66";"66";"true"
