"sales_record_id;""restaurant_id"";""date"";""service_period"";""channel"";""menu_item_id"";""menu_variant_id"";""menu_item_name"";""portion_size"";""quantity_sold"";""unit_price_aud"";""discount_pct"";""gross_sales_aud"";""net_sales_aud"";""promotion_id"";""is_synthetic"""
"SALE-20260510-L-MI-020-SMALL-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-020"";""MI-020-SMALL"";""Create Your Own - Karaage Chicken - Small"";""Small"";""1"";""17.9"";""0"";""17.9"";""17.9"";"""";""true"""
"SALE-20260510-L-MI-020-SMALL-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-020"";""MI-020-SMALL"";""Create Your Own - Karaage Chicken - Small"";""Small"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260510-L-MI-020-LARGE-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-020"";""MI-020-LARGE"";""Create Your Own - Karaage Chicken - Large"";""Large"";""3"";""20.9"";""0"";""62.7"";""62.7"";"""";""true"""
"SALE-20260510-L-MI-020-LARGE-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-020"";""MI-020-LARGE"";""Create Your Own - Karaage Chicken - Large"";""Large"";""1"";""20.9"";""0"";""20.9"";""20.9"";"""";""true"""
"SALE-20260510-L-MI-020-LARGE-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-020"";""MI-020-LARGE"";""Create Your Own - Karaage Chicken - Large"";""Large"";""2"";""20.9"";""0"";""41.8"";""41.8"";"""";""true"""
"SALE-20260510-L-MI-021-SMALL-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-021"";""MI-021-SMALL"";""Create Your Own - Sashimi Salmon - Small"";""Small"";""4"";""17.9"";""0"";""71.6"";""71.6"";"""";""true"""
"SALE-20260510-L-MI-021-SMALL-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-021"";""MI-021-SMALL"";""Create Your Own - Sashimi Salmon - Small"";""Small"";""1"";""17.9"";""0"";""17.9"";""17.9"";"""";""true"""
"SALE-20260510-L-MI-021-SMALL-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-021"";""MI-021-SMALL"";""Create Your Own - Sashimi Salmon - Small"";""Small"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260510-L-MI-021-LARGE-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-021"";""MI-021-LARGE"";""Create Your Own - Sashimi Salmon - Large"";""Large"";""3"";""20.9"";""0"";""62.7"";""62.7"";"""";""true"""
"SALE-20260510-L-MI-021-LARGE-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-021"";""MI-021-LARGE"";""Create Your Own - Sashimi Salmon - Large"";""Large"";""1"";""20.9"";""0"";""20.9"";""20.9"";"""";""true"""
"SALE-20260510-L-MI-021-LARGE-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-021"";""MI-021-LARGE"";""Create Your Own - Sashimi Salmon - Large"";""Large"";""2"";""20.9"";""0"";""41.8"";""41.8"";"""";""true"""
"SALE-20260510-L-MI-022-SMALL-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-022"";""MI-022-SMALL"";""Create Your Own - Sashimi Tuna - Small"";""Small"";""3"";""17.9"";""0"";""53.7"";""53.7"";"""";""true"""
"SALE-20260510-L-MI-022-SMALL-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-022"";""MI-022-SMALL"";""Create Your Own - Sashimi Tuna - Small"";""Small"";""1"";""17.9"";""0"";""17.9"";""17.9"";"""";""true"""
"SALE-20260510-L-MI-022-SMALL-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-022"";""MI-022-SMALL"";""Create Your Own - Sashimi Tuna - Small"";""Small"";""2"";""17.9"";""0"";""35.8"";""35.8"";"""";""true"""
"SALE-20260510-L-MI-022-LARGE-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-022"";""MI-022-LARGE"";""Create Your Own - Sashimi Tuna - Large"";""Large"";""3"";""20.9"";""0"";""62.7"";""62.7"";"""";""true"""
"SALE-20260510-L-MI-022-LARGE-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-022"";""MI-022-LARGE"";""Create Your Own - Sashimi Tuna - Large"";""Large"";""1"";""20.9"";""0"";""20.9"";""20.9"";"""";""true"""
"SALE-20260510-L-MI-022-LARGE-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-022"";""MI-022-LARGE"";""Create Your Own - Sashimi Tuna - Large"";""Large"";""2"";""20.9"";""0"";""41.8"";""41.8"";"""";""true"""
"SALE-20260510-L-MI-023-SMALL-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-023"";""MI-023-SMALL"";""Create Your Own - Flame-seared Salmon - Small"";""Small"";""4"";""18.9"";""0"";""75.6"";""75.6"";"""";""true"""
"SALE-20260510-L-MI-023-SMALL-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-023"";""MI-023-SMALL"";""Create Your Own - Flame-seared Salmon - Small"";""Small"";""1"";""18.9"";""0"";""18.9"";""18.9"";"""";""true"""
"SALE-20260510-L-MI-023-SMALL-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-023"";""MI-023-SMALL"";""Create Your Own - Flame-seared Salmon - Small"";""Small"";""2"";""18.9"";""0"";""37.8"";""37.8"";"""";""true"""
"SALE-20260510-L-MI-023-LARGE-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-023"";""MI-023-LARGE"";""Create Your Own - Flame-seared Salmon - Large"";""Large"";""4"";""21.9"";""0"";""87.6"";""87.6"";"""";""true"""
"SALE-20260510-L-MI-023-LARGE-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-023"";""MI-023-LARGE"";""Create Your Own - Flame-seared Salmon - Large"";""Large"";""1"";""21.9"";""0"";""21.9"";""21.9"";"""";""true"""
"SALE-20260510-L-MI-023-LARGE-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-023"";""MI-023-LARGE"";""Create Your Own - Flame-seared Salmon - Large"";""Large"";""2"";""21.9"";""0"";""43.8"";""43.8"";"""";""true"""
"SALE-20260510-L-MI-024-SMALL-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-024"";""MI-024-SMALL"";""Create Your Own - Flame-seared Wagyu - Small"";""Small"";""4"";""18.9"";""0"";""75.6"";""75.6"";"""";""true"""
"SALE-20260510-L-MI-024-SMALL-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-024"";""MI-024-SMALL"";""Create Your Own - Flame-seared Wagyu - Small"";""Small"";""1"";""18.9"";""0"";""18.9"";""18.9"";"""";""true"""
"SALE-20260510-L-MI-024-SMALL-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-024"";""MI-024-SMALL"";""Create Your Own - Flame-seared Wagyu - Small"";""Small"";""2"";""18.9"";""0"";""37.8"";""37.8"";"""";""true"""
"SALE-20260510-L-MI-024-LARGE-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-024"";""MI-024-LARGE"";""Create Your Own - Flame-seared Wagyu - Large"";""Large"";""3"";""21.9"";""0"";""65.7"";""65.7"";"""";""true"""
"SALE-20260510-L-MI-024-LARGE-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-024"";""MI-024-LARGE"";""Create Your Own - Flame-seared Wagyu - Large"";""Large"";""1"";""21.9"";""0"";""21.9"";""21.9"";"""";""true"""
"SALE-20260510-L-MI-024-LARGE-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-024"";""MI-024-LARGE"";""Create Your Own - Flame-seared Wagyu - Large"";""Large"";""2"";""21.9"";""0"";""43.8"";""43.8"";"""";""true"""
"SALE-20260510-L-MI-025-SMALL-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-025"";""MI-025-SMALL"";""Create Your Own - No Protein - Small"";""Small"";""3"";""12.9"";""0"";""38.7"";""38.7"";"""";""true"""
"SALE-20260510-L-MI-025-SMALL-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-025"";""MI-025-SMALL"";""Create Your Own - No Protein - Small"";""Small"";""1"";""12.9"";""0"";""12.9"";""12.9"";"""";""true"""
"SALE-20260510-L-MI-025-SMALL-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-025"";""MI-025-SMALL"";""Create Your Own - No Protein - Small"";""Small"";""1"";""12.9"";""0"";""12.9"";""12.9"";"""";""true"""
"SALE-20260510-L-MI-025-LARGE-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-025"";""MI-025-LARGE"";""Create Your Own - No Protein - Large"";""Large"";""2"";""15.9"";""0"";""31.8"";""31.8"";"""";""true"""
"SALE-20260510-L-MI-025-LARGE-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-025"";""MI-025-LARGE"";""Create Your Own - No Protein - Large"";""Large"";""1"";""15.9"";""0"";""15.9"";""15.9"";"""";""true"""
"SALE-20260510-L-MI-025-LARGE-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-025"";""MI-025-LARGE"";""Create Your Own - No Protein - Large"";""Large"";""1"";""15.9"";""0"";""15.9"";""15.9"";"""";""true"""
"SALE-20260510-L-MI-026-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-026"";""MI-026-STANDARD"";""Miso Soup"";""Standard"";""7"";""2.5"";""0"";""17.5"";""17.5"";"""";""true"""
"SALE-20260510-L-MI-026-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-026"";""MI-026-STANDARD"";""Miso Soup"";""Standard"";""2"";""2.5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260510-L-MI-026-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-026"";""MI-026-STANDARD"";""Miso Soup"";""Standard"";""3"";""2.5"";""0"";""7.5"";""7.5"";"""";""true"""
"SALE-20260510-L-MI-027-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-027"";""MI-027-STANDARD"";""Raw Balls - Peanut Butter"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-027-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-027"";""MI-027-STANDARD"";""Raw Balls - Peanut Butter"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260510-L-MI-027-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-027"";""MI-027-STANDARD"";""Raw Balls - Peanut Butter"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-028-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-028"";""MI-028-STANDARD"";""Raw Balls - Choc Brownie"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-028-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-028"";""MI-028-STANDARD"";""Raw Balls - Choc Brownie"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260510-L-MI-028-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-028"";""MI-028-STANDARD"";""Raw Balls - Choc Brownie"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-029-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-029"";""MI-029-STANDARD"";""Raw Balls - Coconut Cacao"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-029-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-029"";""MI-029-STANDARD"";""Raw Balls - Coconut Cacao"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260510-L-MI-029-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-029"";""MI-029-STANDARD"";""Raw Balls - Coconut Cacao"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-030-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-030"";""MI-030-STANDARD"";""Raw Balls - Hazelnut"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-030-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-030"";""MI-030-STANDARD"";""Raw Balls - Hazelnut"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260510-L-MI-030-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-030"";""MI-030-STANDARD"";""Raw Balls - Hazelnut"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-031-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-031"";""MI-031-STANDARD"";""Raw Balls - Apricot Delight"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-031-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-031"";""MI-031-STANDARD"";""Raw Balls - Apricot Delight"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260510-L-MI-031-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-031"";""MI-031-STANDARD"";""Raw Balls - Apricot Delight"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260510-L-MI-032-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-032"";""MI-032-STANDARD"";""myDeal - $5 Crispy Chicken Bites"";""Standard"";""2"";""5"";""0"";""10"";""10"";"""";""true"""
"SALE-20260510-L-MI-032-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-032"";""MI-032-STANDARD"";""myDeal - $5 Crispy Chicken Bites"";""Standard"";""0"";""5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260510-L-MI-032-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-032"";""MI-032-STANDARD"";""myDeal - $5 Crispy Chicken Bites"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260510-L-MI-033-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-033"";""MI-033-STANDARD"";""Coconut Water"";""Standard"";""7"";""4.2"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260510-L-MI-033-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-033"";""MI-033-STANDARD"";""Coconut Water"";""Standard"";""3"";""4.2"";""0"";""12.6"";""12.6"";"""";""true"""
"SALE-20260510-L-MI-033-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-033"";""MI-033-STANDARD"";""Coconut Water"";""Standard"";""3"";""4.2"";""0"";""12.6"";""12.6"";"""";""true"""
"SALE-20260510-L-MI-034-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-034"";""MI-034-STANDARD"";""Cold Pressed Juice - Watermelon Lime"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260510-L-MI-034-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-034"";""MI-034-STANDARD"";""Cold Pressed Juice - Watermelon Lime"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-034-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-034"";""MI-034-STANDARD"";""Cold Pressed Juice - Watermelon Lime"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-035-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-035"";""MI-035-STANDARD"";""Cold Pressed Juice - Classic OJ"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260510-L-MI-035-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-035"";""MI-035-STANDARD"";""Cold Pressed Juice - Classic OJ"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260510-L-MI-035-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-035"";""MI-035-STANDARD"";""Cold Pressed Juice - Classic OJ"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-036-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260510-L-MI-036-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260510-L-MI-036-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-037-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""7"";""4"";""0"";""28"";""28"";"""";""true"""
"SALE-20260510-L-MI-037-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260510-L-MI-037-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260510-L-MI-038-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""7"";""4"";""0"";""28"";""28"";"""";""true"""
"SALE-20260510-L-MI-038-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260510-L-MI-038-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260510-L-MI-039-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""8"";""4"";""0"";""32"";""32"";"""";""true"""
"SALE-20260510-L-MI-039-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260510-L-MI-039-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""4"";""4"";""0"";""16"";""16"";"""";""true"""
"SALE-20260510-L-MI-040-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260510-L-MI-040-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260510-L-MI-040-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-041-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""8"";""5.5"";""0"";""44"";""44"";"""";""true"""
"SALE-20260510-L-MI-041-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-041-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-042-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260510-L-MI-042-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260510-L-MI-042-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-043-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260510-L-MI-043-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-043-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260510-L-MI-044-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""8"";""4.9"";""0"";""39.2"";""39.2"";"""";""true"""
"SALE-20260510-L-MI-044-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260510-L-MI-044-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260510-L-MI-045-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260510-L-MI-045-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260510-L-MI-045-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260510-L-MI-046-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260510-L-MI-046-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260510-L-MI-046-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260510-L-MI-047-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""12"";""3.5"";""0"";""42"";""42"";"""";""true"""
"SALE-20260510-L-MI-047-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""5"";""3.5"";""0"";""17.5"";""17.5"";"""";""true"""
"SALE-20260510-L-MI-047-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""5"";""3.5"";""0"";""17.5"";""17.5"";"""";""true"""
"SALE-20260510-L-MI-048-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260510-L-MI-048-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260510-L-MI-048-STANDARD-3;""REST001"";""2026-05-10"";""Lunch"";""Delivery"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260510-L-MI-049-STANDARD-1;""REST001"";""2026-05-10"";""Lunch"";""Dine-in"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""8"";""4.9"";""0"";""39.2"";""39.2"";"""";""true"""
"SALE-20260510-L-MI-049-STANDARD-2;""REST001"";""2026-05-10"";""Lunch"";""Takeaway"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
