"_id";"menu_1";"menu_1_amount";"menu_2";"menu_2_amount";"menu_3";"menu_3_amount";"menu_4";"menu_4_amount";"menu_5";"menu_5_amount";"menu_6";"menu_6_amount";"menu_7";"menu_7_amount";"menu_8";"menu_8_amount";"menu_9";"menu_9_amount";"menu_10";"menu_10_amount";"menu_11";"menu_11_amount";"menu_12";"menu_12_amount";"menu_13";"menu_13_amount";"menu_14";"menu_14_amount";"menu_15";"menu_15_amount"
"MLI-00063";"Chicken Teriyaki Bowl";"32";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"36";"Miso Falafel Bowl";"22";"Karaage Chicken Bowl";"33";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"14";"Coconut water";"24";"Sparkling water";"26";"Yuzu tea";"5";"Specialty Soda";"21";"Hot Chocolate";"6";"Still waterr";"19"
"MLI-00064";"Chicken Teriyaki Bowl";"32";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"36";"Miso Falafel Bowl";"22";"Karaage Chicken Bowl";"33";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"14";"Coconut water";"24";"Sparkling water";"26";"Yuzu tea";"5";"Specialty Soda";"21";"Hot Chocolate";"6";"Still waterr";"19"
"MLI-00065";"Chicken Teriyaki Bowl";"32";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"36";"Miso Falafel Bowl";"22";"Karaage Chicken Bowl";"33";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"14";"Coconut water";"24";"Sparkling water";"26";"Yuzu tea";"5";"Specialty Soda";"21";"Hot Chocolate";"6";"Still waterr";"19"
"MLI-00066";"Chicken Teriyaki Bowl";"32";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"36";"Miso Falafel Bowl";"22";"Karaage Chicken Bowl";"33";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"14";"Coconut water";"24";"Sparkling water";"26";"Yuzu tea";"5";"Specialty Soda";"21";"Hot Chocolate";"6";"Still waterr";"19"
"MLI-00067";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00068";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00069";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00070";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00071";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00072";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00073";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00074";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00075";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00076";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00077";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"17";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"22";"Tofu Bowl";"22";"Salmon Aburi Bowl";"17";"Miso soup";"20";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"18";"Yuzu tea";"10";"Specialty Soda";"21";"Hot Chocolate";"10";"Still waterr";"11"
"MLI-00078";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00079";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00080";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00081";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00082";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00083";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00084";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00085";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00086";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00087";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00088";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"13";"Wagyu Beef Bowl";"6";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"11";"Miso soup";"9";"Bone Broth soup";"4";"Coconut water";"18";"Sparkling water";"14";"Yuzu tea";"9";"Specialty Soda";"12";"Hot Chocolate";"2";"Still waterr";"10"
"MLI-00089";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00090";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00091";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00092";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00093";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00094";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00095";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00096";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00097";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00098";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00099";"Chicken Teriyaki Bowl";"7";"Sashimi Poke Bowl";"25";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"13";"Tofu Bowl";"12";"Salmon Aburi Bowl";"12";"Miso soup";"11";"Bone Broth soup";"2";"Coconut water";"5";"Sparkling water";"12";"Yuzu tea";"8";"Specialty Soda";"15";"Hot Chocolate";"8";"Still waterr";"12"
"MLI-00100";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00101";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00102";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00103";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00104";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00105";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00106";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00107";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00108";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00109";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00110";"Chicken Teriyaki Bowl";"25";"Sashimi Poke Bowl";"18";"Wagyu Beef Bowl";"11";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"19";"Tofu Bowl";"7";"Salmon Aburi Bowl";"14";"Miso soup";"9";"Bone Broth soup";"9";"Coconut water";"11";"Sparkling water";"18";"Yuzu tea";"4";"Specialty Soda";"7";"Hot Chocolate";"4";"Still waterr";"11"
"MLI-00111";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00112";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00113";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00114";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00115";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00116";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00117";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00118";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00119";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00120";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00121";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"14";"Karaage Chicken Bowl";"36";"Tofu Bowl";"13";"Salmon Aburi Bowl";"21";"Miso soup";"19";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"17";"Yuzu tea";"13";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"18"
"MLI-00122";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"20";"Tofu Bowl";"10";"Salmon Aburi Bowl";"24";"Miso soup";"15";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"12";"Yuzu tea";"5";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"19"
"MLI-00123";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"20";"Tofu Bowl";"10";"Salmon Aburi Bowl";"24";"Miso soup";"15";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"12";"Yuzu tea";"5";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"19"
"MLI-00124";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"20";"Tofu Bowl";"10";"Salmon Aburi Bowl";"24";"Miso soup";"15";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"12";"Yuzu tea";"5";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"19"
"MLI-00125";"Chicken Teriyaki Bowl";"27";"Sashimi Poke Bowl";"23";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"20";"Tofu Bowl";"10";"Salmon Aburi Bowl";"24";"Miso soup";"15";"Bone Broth soup";"10";"Coconut water";"11";"Sparkling water";"12";"Yuzu tea";"5";"Specialty Soda";"12";"Hot Chocolate";"12";"Still waterr";"19"
