"_id";"date";"menu_id";"amount_sold"
"SAL-0000517";"2024-02-04";"MI-007";"24"
"SAL-0000518";"2024-02-04";"MI-008";"14"
"SAL-0000519";"2024-02-04";"MI-009";"12"
"SAL-0000520";"2024-02-04";"MI-010";"11"
"SAL-0000521";"2024-02-04";"MI-011";"24"
"SAL-0000522";"2024-02-04";"MI-012";"6"
"SAL-0000523";"2024-02-04";"MI-013";"11"
"SAL-0000524";"2024-02-04";"MI-014";"6"
"SAL-0000525";"2024-02-04";"MI-015";"17"
"SAL-0000526";"2024-02-05";"MI-001";"14"
"SAL-0000527";"2024-02-05";"MI-002";"20"
"SAL-0000528";"2024-02-05";"MI-003";"17"
"SAL-0000529";"2024-02-05";"MI-004";"10"
"SAL-0000530";"2024-02-05";"MI-005";"15"
"SAL-0000531";"2024-02-05";"MI-006";"10"
"SAL-0000532";"2024-02-05";"MI-007";"16"
"SAL-0000533";"2024-02-05";"MI-008";"10"
"SAL-0000534";"2024-02-05";"MI-009";"10"
"SAL-0000535";"2024-02-05";"MI-010";"14"
"SAL-0000536";"2024-02-05";"MI-011";"11"
"SAL-0000537";"2024-02-05";"MI-012";"8"
"SAL-0000538";"2024-02-05";"MI-013";"8"
"SAL-0000539";"2024-02-05";"MI-014";"7"
"SAL-0000540";"2024-02-05";"MI-015";"10"
"SAL-0000541";"2024-02-06";"MI-001";"24"
"SAL-0000542";"2024-02-06";"MI-002";"13"
"SAL-0000543";"2024-02-06";"MI-003";"11"
"SAL-0000544";"2024-02-06";"MI-004";"12"
"SAL-0000545";"2024-02-06";"MI-005";"15"
"SAL-0000546";"2024-02-06";"MI-006";"12"
"SAL-0000547";"2024-02-06";"MI-007";"16"
"SAL-0000548";"2024-02-06";"MI-008";"3"
"SAL-0000549";"2024-02-06";"MI-009";"9"
"SAL-0000550";"2024-02-06";"MI-010";"8"
"SAL-0000551";"2024-02-06";"MI-011";"11"
"SAL-0000552";"2024-02-06";"MI-012";"4"
"SAL-0000553";"2024-02-06";"MI-013";"11"
"SAL-0000554";"2024-02-06";"MI-014";"5"
"SAL-0000555";"2024-02-06";"MI-015";"10"
"SAL-0000556";"2024-02-07";"MI-001";"25"
"SAL-0000557";"2024-02-07";"MI-002";"14"
"SAL-0000558";"2024-02-07";"MI-003";"11"
"SAL-0000559";"2024-02-07";"MI-004";"10"
"SAL-0000560";"2024-02-07";"MI-005";"10"
"SAL-0000561";"2024-02-07";"MI-006";"11"
"SAL-0000562";"2024-02-07";"MI-007";"8"
"SAL-0000563";"2024-02-07";"MI-008";"11"
"SAL-0000564";"2024-02-07";"MI-009";"5"
"SAL-0000565";"2024-02-07";"MI-010";"9"
"SAL-0000566";"2024-02-07";"MI-011";"6"
"SAL-0000567";"2024-02-07";"MI-012";"2"
"SAL-0000568";"2024-02-07";"MI-013";"6"
"SAL-0000569";"2024-02-07";"MI-014";"9"
"SAL-0000570";"2024-02-07";"MI-015";"10"
"SAL-0000571";"2024-02-08";"MI-001";"17"
"SAL-0000572";"2024-02-08";"MI-002";"12"
"SAL-0000573";"2024-02-08";"MI-003";"11"
"SAL-0000574";"2024-02-08";"MI-004";"18"
"SAL-0000575";"2024-02-08";"MI-005";"17"
"SAL-0000576";"2024-02-08";"MI-006";"11"
"SAL-0000577";"2024-02-08";"MI-007";"12"
"SAL-0000578";"2024-02-08";"MI-008";"5"
"SAL-0000579";"2024-02-08";"MI-009";"8"
"SAL-0000580";"2024-02-08";"MI-010";"19"
"SAL-0000581";"2024-02-08";"MI-011";"12"
"SAL-0000582";"2024-02-08";"MI-012";"10"
"SAL-0000583";"2024-02-08";"MI-013";"11"
"SAL-0000584";"2024-02-08";"MI-014";"7"
"SAL-0000585";"2024-02-08";"MI-015";"15"
"SAL-0000586";"2024-02-09";"MI-001";"24"
"SAL-0000587";"2024-02-09";"MI-002";"24"
"SAL-0000588";"2024-02-09";"MI-003";"21"
"SAL-0000589";"2024-02-09";"MI-004";"16"
"SAL-0000590";"2024-02-09";"MI-005";"31"
"SAL-0000591";"2024-02-09";"MI-006";"13"
"SAL-0000592";"2024-02-09";"MI-007";"11"
"SAL-0000593";"2024-02-09";"MI-008";"10"
"SAL-0000594";"2024-02-09";"MI-009";"12"
"SAL-0000595";"2024-02-09";"MI-010";"14"
"SAL-0000596";"2024-02-09";"MI-011";"16"
"SAL-0000597";"2024-02-09";"MI-012";"13"
"SAL-0000598";"2024-02-09";"MI-013";"10"
"SAL-0000599";"2024-02-09";"MI-014";"4"
"SAL-0000600";"2024-02-09";"MI-015";"6"
"SAL-0000601";"2024-02-10";"MI-001";"35"
"SAL-0000602";"2024-02-10";"MI-002";"29"
"SAL-0000603";"2024-02-10";"MI-003";"28"
"SAL-0000604";"2024-02-10";"MI-004";"28"
"SAL-0000605";"2024-02-10";"MI-005";"31"
"SAL-0000606";"2024-02-10";"MI-006";"21"
"SAL-0000607";"2024-02-10";"MI-007";"18"
"SAL-0000608";"2024-02-10";"MI-008";"17"
"SAL-0000609";"2024-02-10";"MI-009";"11"
"SAL-0000610";"2024-02-10";"MI-010";"13"
"SAL-0000611";"2024-02-10";"MI-011";"16"
"SAL-0000612";"2024-02-10";"MI-012";"6"
"SAL-0000613";"2024-02-10";"MI-013";"19"
"SAL-0000614";"2024-02-10";"MI-014";"10"
"SAL-0000615";"2024-02-10";"MI-015";"24"
"SAL-0000616";"2024-02-11";"MI-001";"32"
"SAL-0000617";"2024-02-11";"MI-002";"35"
"SAL-0000618";"2024-02-11";"MI-003";"35"
"SAL-0000619";"2024-02-11";"MI-004";"25"
"SAL-0000620";"2024-02-11";"MI-005";"40"
"SAL-0000621";"2024-02-11";"MI-006";"23"
"SAL-0000622";"2024-02-11";"MI-007";"31"
"SAL-0000623";"2024-02-11";"MI-008";"18"
"SAL-0000624";"2024-02-11";"MI-009";"17"
"SAL-0000625";"2024-02-11";"MI-010";"20"
"SAL-0000626";"2024-02-11";"MI-011";"19"
"SAL-0000627";"2024-02-11";"MI-012";"17"
"SAL-0000628";"2024-02-11";"MI-013";"20"
"SAL-0000629";"2024-02-11";"MI-014";"8"
"SAL-0000630";"2024-02-11";"MI-015";"23"
"SAL-0000631";"2024-02-12";"MI-001";"19"
"SAL-0000632";"2024-02-12";"MI-002";"16"
"SAL-0000633";"2024-02-12";"MI-003";"13"
"SAL-0000634";"2024-02-12";"MI-004";"5"
"SAL-0000635";"2024-02-12";"MI-005";"24"
"SAL-0000636";"2024-02-12";"MI-006";"7"
"SAL-0000637";"2024-02-12";"MI-007";"10"
"SAL-0000638";"2024-02-12";"MI-008";"14"
"SAL-0000639";"2024-02-12";"MI-009";"7"
"SAL-0000640";"2024-02-12";"MI-010";"15"
"SAL-0000641";"2024-02-12";"MI-011";"12"
"SAL-0000642";"2024-02-12";"MI-012";"8"
"SAL-0000643";"2024-02-12";"MI-013";"7"
"SAL-0000644";"2024-02-12";"MI-014";"4"
"SAL-0000645";"2024-02-12";"MI-015";"4"
"SAL-0000646";"2024-02-13";"MI-001";"17"
"SAL-0000647";"2024-02-13";"MI-002";"15"
"SAL-0000648";"2024-02-13";"MI-003";"19"
"SAL-0000649";"2024-02-13";"MI-004";"15"
"SAL-0000650";"2024-02-13";"MI-005";"17"
"SAL-0000651";"2024-02-13";"MI-006";"9"
"SAL-0000652";"2024-02-13";"MI-007";"14"
"SAL-0000653";"2024-02-13";"MI-008";"7"
"SAL-0000654";"2024-02-13";"MI-009";"6"
"SAL-0000655";"2024-02-13";"MI-010";"13"
"SAL-0000656";"2024-02-13";"MI-011";"12"
"SAL-0000657";"2024-02-13";"MI-012";"2"
"SAL-0000658";"2024-02-13";"MI-013";"6"
"SAL-0000659";"2024-02-13";"MI-014";"4"
"SAL-0000660";"2024-02-13";"MI-015";"8"
"SAL-0000661";"2024-02-14";"MI-001";"13"
"SAL-0000662";"2024-02-14";"MI-002";"6"
"SAL-0000663";"2024-02-14";"MI-003";"11"
"SAL-0000664";"2024-02-14";"MI-004";"7"
"SAL-0000665";"2024-02-14";"MI-005";"23"
"SAL-0000666";"2024-02-14";"MI-006";"18"
"SAL-0000667";"2024-02-14";"MI-007";"15"
"SAL-0000668";"2024-02-14";"MI-008";"4"
"SAL-0000669";"2024-02-14";"MI-009";"7"
"SAL-0000670";"2024-02-14";"MI-010";"6"
"SAL-0000671";"2024-02-14";"MI-011";"16"
"SAL-0000672";"2024-02-14";"MI-012";"9"
"SAL-0000673";"2024-02-14";"MI-013";"12"
"SAL-0000674";"2024-02-14";"MI-014";"8"
"SAL-0000675";"2024-02-14";"MI-015";"5"
"SAL-0000676";"2024-02-15";"MI-001";"21"
"SAL-0000677";"2024-02-15";"MI-002";"16"
"SAL-0000678";"2024-02-15";"MI-003";"16"
"SAL-0000679";"2024-02-15";"MI-004";"9"
"SAL-0000680";"2024-02-15";"MI-005";"21"
"SAL-0000681";"2024-02-15";"MI-006";"17"
"SAL-0000682";"2024-02-15";"MI-007";"20"
"SAL-0000683";"2024-02-15";"MI-008";"11"
"SAL-0000684";"2024-02-15";"MI-009";"5"
"SAL-0000685";"2024-02-15";"MI-010";"7"
"SAL-0000686";"2024-02-15";"MI-011";"11"
"SAL-0000687";"2024-02-15";"MI-012";"5"
"SAL-0000688";"2024-02-15";"MI-013";"7"
"SAL-0000689";"2024-02-15";"MI-014";"8"
"SAL-0000690";"2024-02-15";"MI-015";"14"
"SAL-0000691";"2024-02-16";"MI-001";"21"
"SAL-0000692";"2024-02-16";"MI-002";"20"
"SAL-0000693";"2024-02-16";"MI-003";"18"
"SAL-0000694";"2024-02-16";"MI-004";"14"
"SAL-0000695";"2024-02-16";"MI-005";"28"
"SAL-0000696";"2024-02-16";"MI-006";"7"
"SAL-0000697";"2024-02-16";"MI-007";"24"
"SAL-0000698";"2024-02-16";"MI-008";"13"
"SAL-0000699";"2024-02-16";"MI-009";"8"
"SAL-0000700";"2024-02-16";"MI-010";"18"
"SAL-0000701";"2024-02-16";"MI-011";"26"
"SAL-0000702";"2024-02-16";"MI-012";"10"
"SAL-0000703";"2024-02-16";"MI-013";"19"
"SAL-0000704";"2024-02-16";"MI-014";"6"
"SAL-0000705";"2024-02-16";"MI-015";"21"
"SAL-0000706";"2024-02-17";"MI-001";"24"
"SAL-0000707";"2024-02-17";"MI-002";"23"
"SAL-0000708";"2024-02-17";"MI-003";"28"
"SAL-0000709";"2024-02-17";"MI-004";"20"
"SAL-0000710";"2024-02-17";"MI-005";"34"
"SAL-0000711";"2024-02-17";"MI-006";"12"
"SAL-0000712";"2024-02-17";"MI-007";"21"
"SAL-0000713";"2024-02-17";"MI-008";"21"
"SAL-0000714";"2024-02-17";"MI-009";"15"
"SAL-0000715";"2024-02-17";"MI-010";"23"
"SAL-0000716";"2024-02-17";"MI-011";"17"
"SAL-0000717";"2024-02-17";"MI-012";"15"
"SAL-0000718";"2024-02-17";"MI-013";"18"
"SAL-0000719";"2024-02-17";"MI-014";"11"
"SAL-0000720";"2024-02-17";"MI-015";"19"
"SAL-0000721";"2024-02-18";"MI-001";"41"
"SAL-0000722";"2024-02-18";"MI-002";"33"
"SAL-0000723";"2024-02-18";"MI-003";"26"
"SAL-0000724";"2024-02-18";"MI-004";"23"
"SAL-0000725";"2024-02-18";"MI-005";"24"
"SAL-0000726";"2024-02-18";"MI-006";"9"
"SAL-0000727";"2024-02-18";"MI-007";"26"
"SAL-0000728";"2024-02-18";"MI-008";"18"
"SAL-0000729";"2024-02-18";"MI-009";"11"
"SAL-0000730";"2024-02-18";"MI-010";"19"
"SAL-0000731";"2024-02-18";"MI-011";"18"
"SAL-0000732";"2024-02-18";"MI-012";"8"
"SAL-0000733";"2024-02-18";"MI-013";"18"
"SAL-0000734";"2024-02-18";"MI-014";"8"
"SAL-0000735";"2024-02-18";"MI-015";"20"
"SAL-0000736";"2024-02-19";"MI-001";"16"
"SAL-0000737";"2024-02-19";"MI-002";"9"
"SAL-0000738";"2024-02-19";"MI-003";"14"
"SAL-0000739";"2024-02-19";"MI-004";"17"
"SAL-0000740";"2024-02-19";"MI-005";"27"
"SAL-0000741";"2024-02-19";"MI-006";"12"
"SAL-0000742";"2024-02-19";"MI-007";"17"
"SAL-0000743";"2024-02-19";"MI-008";"12"
"SAL-0000744";"2024-02-19";"MI-009";"4"
"SAL-0000745";"2024-02-19";"MI-010";"10"
"SAL-0000746";"2024-02-19";"MI-011";"10"
"SAL-0000747";"2024-02-19";"MI-012";"10"
"SAL-0000748";"2024-02-19";"MI-013";"7"
"SAL-0000749";"2024-02-19";"MI-014";"8"
"SAL-0000750";"2024-02-19";"MI-015";"13"
"SAL-0000751";"2024-02-20";"MI-001";"14"
"SAL-0000752";"2024-02-20";"MI-002";"18"
"SAL-0000753";"2024-02-20";"MI-003";"24"
"SAL-0000754";"2024-02-20";"MI-004";"9"
"SAL-0000755";"2024-02-20";"MI-005";"14"
"SAL-0000756";"2024-02-20";"MI-006";"8"
"SAL-0000757";"2024-02-20";"MI-007";"14"
"SAL-0000758";"2024-02-20";"MI-008";"8"
"SAL-0000759";"2024-02-20";"MI-009";"9"
"SAL-0000760";"2024-02-20";"MI-010";"15"
"SAL-0000761";"2024-02-20";"MI-011";"16"
"SAL-0000762";"2024-02-20";"MI-012";"11"
"SAL-0000763";"2024-02-20";"MI-013";"7"
"SAL-0000764";"2024-02-20";"MI-014";"7"
"SAL-0000765";"2024-02-20";"MI-015";"10"
"SAL-0000766";"2024-02-21";"MI-001";"23"
"SAL-0000767";"2024-02-21";"MI-002";"17"
"SAL-0000768";"2024-02-21";"MI-003";"25"
"SAL-0000769";"2024-02-21";"MI-004";"8"
"SAL-0000770";"2024-02-21";"MI-005";"16"
"SAL-0000771";"2024-02-21";"MI-006";"14"
"SAL-0000772";"2024-02-21";"MI-007";"15"
"SAL-0000773";"2024-02-21";"MI-008";"9"
"SAL-0000774";"2024-02-21";"MI-009";"8"
"SAL-0000775";"2024-02-21";"MI-010";"8"
"SAL-0000776";"2024-02-21";"MI-011";"11"
"SAL-0000777";"2024-02-21";"MI-012";"12"
"SAL-0000778";"2024-02-21";"MI-013";"11"
"SAL-0000779";"2024-02-21";"MI-014";"10"
"SAL-0000780";"2024-02-21";"MI-015";"14"
"SAL-0000781";"2024-02-22";"MI-001";"22"
"SAL-0000782";"2024-02-22";"MI-002";"21"
"SAL-0000783";"2024-02-22";"MI-003";"12"
"SAL-0000784";"2024-02-22";"MI-004";"13"
"SAL-0000785";"2024-02-22";"MI-005";"21"
"SAL-0000786";"2024-02-22";"MI-006";"14"
"SAL-0000787";"2024-02-22";"MI-007";"15"
"SAL-0000788";"2024-02-22";"MI-008";"11"
"SAL-0000789";"2024-02-22";"MI-009";"9"
"SAL-0000790";"2024-02-22";"MI-010";"14"
"SAL-0000791";"2024-02-22";"MI-011";"16"
"SAL-0000792";"2024-02-22";"MI-012";"8"
"SAL-0000793";"2024-02-22";"MI-013";"9"
"SAL-0000794";"2024-02-22";"MI-014";"2"
"SAL-0000795";"2024-02-22";"MI-015";"9"
"SAL-0000796";"2024-02-23";"MI-001";"23"
"SAL-0000797";"2024-02-23";"MI-002";"10"
"SAL-0000798";"2024-02-23";"MI-003";"20"
"SAL-0000799";"2024-02-23";"MI-004";"11"
"SAL-0000800";"2024-02-23";"MI-005";"15"
"SAL-0000801";"2024-02-23";"MI-006";"15"
"SAL-0000802";"2024-02-23";"MI-007";"9"
"SAL-0000803";"2024-02-23";"MI-008";"9"
"SAL-0000804";"2024-02-23";"MI-009";"13"
"SAL-0000805";"2024-02-23";"MI-010";"7"
"SAL-0000806";"2024-02-23";"MI-011";"14"
"SAL-0000807";"2024-02-23";"MI-012";"6"
"SAL-0000808";"2024-02-23";"MI-013";"10"
"SAL-0000809";"2024-02-23";"MI-014";"7"
"SAL-0000810";"2024-02-23";"MI-015";"12"
"SAL-0000811";"2024-02-24";"MI-001";"29"
"SAL-0000812";"2024-02-24";"MI-002";"29"
"SAL-0000813";"2024-02-24";"MI-003";"31"
"SAL-0000814";"2024-02-24";"MI-004";"23"
"SAL-0000815";"2024-02-24";"MI-005";"41"
"SAL-0000816";"2024-02-24";"MI-006";"23"
"SAL-0000817";"2024-02-24";"MI-007";"27"
"SAL-0000818";"2024-02-24";"MI-008";"19"
"SAL-0000819";"2024-02-24";"MI-009";"9"
"SAL-0000820";"2024-02-24";"MI-010";"14"
"SAL-0000821";"2024-02-24";"MI-011";"16"
"SAL-0000822";"2024-02-24";"MI-012";"12"
"SAL-0000823";"2024-02-24";"MI-013";"13"
"SAL-0000824";"2024-02-24";"MI-014";"9"
"SAL-0000825";"2024-02-24";"MI-015";"24"
"SAL-0000826";"2024-02-25";"MI-001";"32"
"SAL-0000827";"2024-02-25";"MI-002";"29"
"SAL-0000828";"2024-02-25";"MI-003";"34"
"SAL-0000829";"2024-02-25";"MI-004";"19"
"SAL-0000830";"2024-02-25";"MI-005";"32"
"SAL-0000831";"2024-02-25";"MI-006";"16"
"SAL-0000832";"2024-02-25";"MI-007";"25"
"SAL-0000833";"2024-02-25";"MI-008";"21"
"SAL-0000834";"2024-02-25";"MI-009";"11"
"SAL-0000835";"2024-02-25";"MI-010";"14"
"SAL-0000836";"2024-02-25";"MI-011";"19"
"SAL-0000837";"2024-02-25";"MI-012";"13"
"SAL-0000838";"2024-02-25";"MI-013";"16"
"SAL-0000839";"2024-02-25";"MI-014";"15"
"SAL-0000840";"2024-02-25";"MI-015";"13"
"SAL-0000841";"2024-02-26";"MI-001";"11"
"SAL-0000842";"2024-02-26";"MI-002";"4"
"SAL-0000843";"2024-02-26";"MI-003";"12"
"SAL-0000844";"2024-02-26";"MI-004";"16"
"SAL-0000845";"2024-02-26";"MI-005";"12"
"SAL-0000846";"2024-02-26";"MI-006";"12"
"SAL-0000847";"2024-02-26";"MI-007";"12"
"SAL-0000848";"2024-02-26";"MI-008";"9"
"SAL-0000849";"2024-02-26";"MI-009";"6"
"SAL-0000850";"2024-02-26";"MI-010";"8"
"SAL-0000851";"2024-02-26";"MI-011";"8"
"SAL-0000852";"2024-02-26";"MI-012";"6"
"SAL-0000853";"2024-02-26";"MI-013";"9"
"SAL-0000854";"2024-02-26";"MI-014";"4"
"SAL-0000855";"2024-02-26";"MI-015";"12"
"SAL-0000856";"2024-02-27";"MI-001";"16"
"SAL-0000857";"2024-02-27";"MI-002";"12"
"SAL-0000858";"2024-02-27";"MI-003";"13"
"SAL-0000859";"2024-02-27";"MI-004";"11"
"SAL-0000860";"2024-02-27";"MI-005";"12"
"SAL-0000861";"2024-02-27";"MI-006";"10"
"SAL-0000862";"2024-02-27";"MI-007";"5"
"SAL-0000863";"2024-02-27";"MI-008";"11"
"SAL-0000864";"2024-02-27";"MI-009";"7"
"SAL-0000865";"2024-02-27";"MI-010";"4"
"SAL-0000866";"2024-02-27";"MI-011";"7"
"SAL-0000867";"2024-02-27";"MI-012";"6"
"SAL-0000868";"2024-02-27";"MI-013";"9"
"SAL-0000869";"2024-02-27";"MI-014";"2"
"SAL-0000870";"2024-02-27";"MI-015";"6"
"SAL-0000871";"2024-02-28";"MI-001";"19"
"SAL-0000872";"2024-02-28";"MI-002";"21"
"SAL-0000873";"2024-02-28";"MI-003";"21"
"SAL-0000874";"2024-02-28";"MI-004";"19"
"SAL-0000875";"2024-02-28";"MI-005";"23"
"SAL-0000876";"2024-02-28";"MI-006";"12"
"SAL-0000877";"2024-02-28";"MI-007";"21"
"SAL-0000878";"2024-02-28";"MI-008";"13"
"SAL-0000879";"2024-02-28";"MI-009";"7"
"SAL-0000880";"2024-02-28";"MI-010";"15"
"SAL-0000881";"2024-02-28";"MI-011";"14"
"SAL-0000882";"2024-02-28";"MI-012";"3"
"SAL-0000883";"2024-02-28";"MI-013";"8"
"SAL-0000884";"2024-02-28";"MI-014";"7"
"SAL-0000885";"2024-02-28";"MI-015";"8"
"SAL-0000886";"2024-02-29";"MI-001";"27"
"SAL-0000887";"2024-02-29";"MI-002";"15"
"SAL-0000888";"2024-02-29";"MI-003";"19"
"SAL-0000889";"2024-02-29";"MI-004";"11"
"SAL-0000890";"2024-02-29";"MI-005";"13"
"SAL-0000891";"2024-02-29";"MI-006";"18"
"SAL-0000892";"2024-02-29";"MI-007";"12"
"SAL-0000893";"2024-02-29";"MI-008";"11"
"SAL-0000894";"2024-02-29";"MI-009";"6"
"SAL-0000895";"2024-02-29";"MI-010";"8"
"SAL-0000896";"2024-02-29";"MI-011";"2"
"SAL-0000897";"2024-02-29";"MI-012";"12"
"SAL-0000898";"2024-02-29";"MI-013";"9"
"SAL-0000899";"2024-02-29";"MI-014";"7"
"SAL-0000900";"2024-02-29";"MI-015";"12"
"SAL-0000901";"2024-03-01";"MI-001";"33"
"SAL-0000902";"2024-03-01";"MI-002";"23"
"SAL-0000903";"2024-03-01";"MI-003";"31"
"SAL-0000904";"2024-03-01";"MI-004";"13"
"SAL-0000905";"2024-03-01";"MI-005";"23"
"SAL-0000906";"2024-03-01";"MI-006";"23"
"SAL-0000907";"2024-03-01";"MI-007";"7"
"SAL-0000908";"2024-03-01";"MI-008";"7"
"SAL-0000909";"2024-03-01";"MI-009";"13"
"SAL-0000910";"2024-03-01";"MI-010";"15"
"SAL-0000911";"2024-03-01";"MI-011";"13"
"SAL-0000912";"2024-03-01";"MI-012";"14"
"SAL-0000913";"2024-03-01";"MI-013";"11"
"SAL-0000914";"2024-03-01";"MI-014";"9"
"SAL-0000915";"2024-03-01";"MI-015";"13"
"SAL-0000916";"2024-03-02";"MI-001";"38"
"SAL-0000917";"2024-03-02";"MI-002";"25"
"SAL-0000918";"2024-03-02";"MI-003";"24"
"SAL-0000919";"2024-03-02";"MI-004";"16"
"SAL-0000920";"2024-03-02";"MI-005";"34"
"SAL-0000921";"2024-03-02";"MI-006";"14"
"SAL-0000922";"2024-03-02";"MI-007";"27"
"SAL-0000923";"2024-03-02";"MI-008";"31"
"SAL-0000924";"2024-03-02";"MI-009";"11"
"SAL-0000925";"2024-03-02";"MI-010";"18"
"SAL-0000926";"2024-03-02";"MI-011";"21"
"SAL-0000927";"2024-03-02";"MI-012";"9"
"SAL-0000928";"2024-03-02";"MI-013";"13"
"SAL-0000929";"2024-03-02";"MI-014";"10"
"SAL-0000930";"2024-03-02";"MI-015";"19"
"SAL-0000931";"2024-03-03";"MI-001";"29"
"SAL-0000932";"2024-03-03";"MI-002";"19"
"SAL-0000933";"2024-03-03";"MI-003";"28"
"SAL-0000934";"2024-03-03";"MI-004";"26"
"SAL-0000935";"2024-03-03";"MI-005";"23"
"SAL-0000936";"2024-03-03";"MI-006";"22"
"SAL-0000937";"2024-03-03";"MI-007";"24"
"SAL-0000938";"2024-03-03";"MI-008";"11"
"SAL-0000939";"2024-03-03";"MI-009";"13"
"SAL-0000940";"2024-03-03";"MI-010";"16"
"SAL-0000941";"2024-03-03";"MI-011";"13"
"SAL-0000942";"2024-03-03";"MI-012";"11"
"SAL-0000943";"2024-03-03";"MI-013";"20"
"SAL-0000944";"2024-03-03";"MI-014";"8"
"SAL-0000945";"2024-03-03";"MI-015";"13"
"SAL-0000946";"2024-03-04";"MI-001";"25"
"SAL-0000947";"2024-03-04";"MI-002";"14"
"SAL-0000948";"2024-03-04";"MI-003";"21"
"SAL-0000949";"2024-03-04";"MI-004";"11"
"SAL-0000950";"2024-03-04";"MI-005";"16"
"SAL-0000951";"2024-03-04";"MI-006";"14"
"SAL-0000952";"2024-03-04";"MI-007";"15"
"SAL-0000953";"2024-03-04";"MI-008";"7"
"SAL-0000954";"2024-03-04";"MI-009";"5"
"SAL-0000955";"2024-03-04";"MI-010";"3"
"SAL-0000956";"2024-03-04";"MI-011";"12"
"SAL-0000957";"2024-03-04";"MI-012";"13"
"SAL-0000958";"2024-03-04";"MI-013";"9"
"SAL-0000959";"2024-03-04";"MI-014";"5"
"SAL-0000960";"2024-03-04";"MI-015";"11"
"SAL-0000961";"2024-03-05";"MI-001";"15"
"SAL-0000962";"2024-03-05";"MI-002";"14"
"SAL-0000963";"2024-03-05";"MI-003";"10"
"SAL-0000964";"2024-03-05";"MI-004";"7"
"SAL-0000965";"2024-03-05";"MI-005";"13"
"SAL-0000966";"2024-03-05";"MI-006";"12"
"SAL-0000967";"2024-03-05";"MI-007";"11"
"SAL-0000968";"2024-03-05";"MI-008";"9"
"SAL-0000969";"2024-03-05";"MI-009";"11"
"SAL-0000970";"2024-03-05";"MI-010";"7"
"SAL-0000971";"2024-03-05";"MI-011";"16"
"SAL-0000972";"2024-03-05";"MI-012";"4"
"SAL-0000973";"2024-03-05";"MI-013";"6"
"SAL-0000974";"2024-03-05";"MI-014";"7"
"SAL-0000975";"2024-03-05";"MI-015";"8"
"SAL-0000976";"2024-03-06";"MI-001";"25"
"SAL-0000977";"2024-03-06";"MI-002";"18"
"SAL-0000978";"2024-03-06";"MI-003";"28"
"SAL-0000979";"2024-03-06";"MI-004";"13"
"SAL-0000980";"2024-03-06";"MI-005";"25"
"SAL-0000981";"2024-03-06";"MI-006";"14"
"SAL-0000982";"2024-03-06";"MI-007";"14"
"SAL-0000983";"2024-03-06";"MI-008";"6"
"SAL-0000984";"2024-03-06";"MI-009";"5"
"SAL-0000985";"2024-03-06";"MI-010";"6"
"SAL-0000986";"2024-03-06";"MI-011";"16"
"SAL-0000987";"2024-03-06";"MI-012";"12"
"SAL-0000988";"2024-03-06";"MI-013";"10"
"SAL-0000989";"2024-03-06";"MI-014";"9"
"SAL-0000990";"2024-03-06";"MI-015";"6"
"SAL-0000991";"2024-03-07";"MI-001";"19"
"SAL-0000992";"2024-03-07";"MI-002";"21"
"SAL-0000993";"2024-03-07";"MI-003";"22"
"SAL-0000994";"2024-03-07";"MI-004";"13"
"SAL-0000995";"2024-03-07";"MI-005";"21"
"SAL-0000996";"2024-03-07";"MI-006";"15"
"SAL-0000997";"2024-03-07";"MI-007";"23"
"SAL-0000998";"2024-03-07";"MI-008";"12"
"SAL-0000999";"2024-03-07";"MI-009";"7"
"SAL-0001000";"2024-03-07";"MI-010";"12"
"SAL-0001001";"2024-03-07";"MI-011";"12"
"SAL-0001002";"2024-03-07";"MI-012";"8"
"SAL-0001003";"2024-03-07";"MI-013";"9"
"SAL-0001004";"2024-03-07";"MI-014";"8"
"SAL-0001005";"2024-03-07";"MI-015";"6"
"SAL-0001006";"2024-03-08";"MI-001";"27"
"SAL-0001007";"2024-03-08";"MI-002";"13"
"SAL-0001008";"2024-03-08";"MI-003";"21"
"SAL-0001009";"2024-03-08";"MI-004";"19"
"SAL-0001010";"2024-03-08";"MI-005";"19"
"SAL-0001011";"2024-03-08";"MI-006";"12"
"SAL-0001012";"2024-03-08";"MI-007";"20"
"SAL-0001013";"2024-03-08";"MI-008";"10"
"SAL-0001014";"2024-03-08";"MI-009";"13"
"SAL-0001015";"2024-03-08";"MI-010";"6"
"SAL-0001016";"2024-03-08";"MI-011";"16"
"SAL-0001017";"2024-03-08";"MI-012";"9"
"SAL-0001018";"2024-03-08";"MI-013";"11"
"SAL-0001019";"2024-03-08";"MI-014";"8"
"SAL-0001020";"2024-03-08";"MI-015";"18"
"SAL-0001021";"2024-03-09";"MI-001";"34"
"SAL-0001022";"2024-03-09";"MI-002";"22"
"SAL-0001023";"2024-03-09";"MI-003";"30"
"SAL-0001024";"2024-03-09";"MI-004";"25"
"SAL-0001025";"2024-03-09";"MI-005";"23"
"SAL-0001026";"2024-03-09";"MI-006";"13"
"SAL-0001027";"2024-03-09";"MI-007";"25"
"SAL-0001028";"2024-03-09";"MI-008";"19"
"SAL-0001029";"2024-03-09";"MI-009";"11"
"SAL-0001030";"2024-03-09";"MI-010";"12"
"SAL-0001031";"2024-03-09";"MI-011";"27"
"SAL-0001032";"2024-03-09";"MI-012";"4"
"SAL-0001033";"2024-03-09";"MI-013";"21"
