"_id";"date";"menu_1";"menu_1_price_after_discount";"menu_2";"menu_2_price_after_discount";"menu_3";"menu_3_price_after_discount";"menu_4";"menu_4_price_after_discount";"menu_5";"menu_5_price_after_discount";"menu_6";"menu_6_price_after_discount";"menu_7";"menu_7_price_after_discount";"menu_8";"menu_8_price_after_discount";"menu_9";"menu_9_price_after_discount";"menu_10";"menu_10_price_after_discount";"menu_11";"menu_11_price_after_discount";"menu_12";"menu_12_price_after_discount";"menu_13";"menu_13_price_after_discount";"menu_14";"menu_14_price_after_discount";"menu_15";"menu_15_price_after_discount";"total_reservation";"avg_temp";"rain";"public_holiday";"num_of_event"
"MLI-00050";"2024-01-05";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"21";"24.5";"false";"false";"0"
"MLI-00051";"2024-01-05";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"21";"24.5";"false";"false";"0"
"MLI-00052";"2024-01-05";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"21";"24.5";"false";"false";"0"
"MLI-00053";"2024-01-05";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"21";"24.5";"false";"false";"0"
"MLI-00054";"2024-01-05";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"21";"24.5";"false";"false";"0"
"MLI-00055";"2024-01-05";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"21";"24.5";"false";"false";"0"
"MLI-00056";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00057";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00058";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00059";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00060";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00061";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00062";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00063";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00064";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00065";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00066";"2024-01-06";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"36";"23.0";"false";"false";"2"
"MLI-00067";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00068";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00069";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00070";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00071";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00072";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00073";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00074";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00075";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00076";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00077";"2024-01-07";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"22";"25.9";"false";"false";"0"
"MLI-00078";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00079";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00080";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00081";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00082";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00083";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00084";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00085";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00086";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00087";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00088";"2024-01-08";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"19";"26.4";"false";"false";"0"
"MLI-00089";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00090";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00091";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00092";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00093";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00094";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00095";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00096";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00097";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00098";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
"MLI-00099";"2024-01-09";"Chicken Teriyaki Bowl";"14.09";"Sashimi Poke Bowl";"17.90";"Wagyu Beef Bowl";"16.90";"Miso Falafel Bowl";"17.90";"Karaage Chicken Bowl";"16.90";"Tofu Bowl";"18.90";"Salmon Aburi Bowl";"17.90";"Miso soup";"2.90";"Bone Broth soup";"2.90";"Coconut water";"4.90";"Sparkling water";"3.90";"Yuzu tea";"4.90";"Specialty Soda";"4.90";"Hot Chocolate";"4.90";"Still waterr";"3.50";"24";"23.8";"false";"false";"0"
